name,scenario,pv_kwp,battery_kwh,battery_kw,household_kwh,orientation,tilt,degradation,ev_weekdays_only,ev_kwh_per_day,ev_charge_kw,connection_kw,battery_efficiency,ev_efficiency,battery_hours,battery_soc_min,v2g_kw,ev_capacity_kwh,ev_departure,ev_return,tariff,net_metering,transport,annual_bill,imported_kwh,exported_kwh,solar_available_kwh,solar_curtailed_kwh,base_load_kwh,ev_charge_kwh,battery_charge_kwh,battery_discharge_kwh,peak_import_kw,peak_export_kw,solar_curtailed_share,solar_to_load_share,solar_to_export_share,solar_to_battery_share,solar_to_ev_share,ev_from_solar_share,ev_from_grid_share,ev_from_battery_share,load_from_solar_share,load_from_grid_share,load_from_battery_share,battery_from_solar_share,battery_from_grid_share,demand_kwh,demand_from_solar_share,demand_from_grid_share,demand_from_battery_share,self_consumption,self_sufficiency,capex,annual_savings,npv,irr,payback_years,lifetime_years,cycles_per_year
high-mileage+slow-charger|pv=06.0|bat=15.0,high-mileage+slow-charger,6.0,15.0,7.5,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,605.2790261167228,4848.03606855547,2417.787008913323,7183.8207647377785,69.67921182670781,3500.0,5665.217391304339,3954.7253461423406,3575.552124893463,11.894774998606104,8.436801605213233,0.009699464130387615,0.1460321967823354,0.23343333561688087,0.4953706614970081,0.11546434197338869,0.14641541183016082,0.6630713160154162,0.19051327215442296,0.2997340364472042,0.19872046158618165,0.5015455019666142,0.8998485944859371,0.10015140551406289,9165.217391304333,0.2049645070942595,0.485745681378066,0.3092898115276745,0.7655907911834979,0.8079538462027197,6400.0,644.0201243908533,2018.337951695968,0.03839042098065782,10.968356793376824,15.0,238.37014165956418
high-mileage+slow-charger|pv=06.0|bat=20.0,high-mileage+slow-charger,6.0,20.0,10.0,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,494.9410874638213,4533.076102996394,2031.9172229093097,7183.8207647377785,61.88362979804094,3500.0,5665.217391304339,4783.883320230585,4326.004696508103,14.394774998606104,10.936801605213233,0.008614305927814973,0.14611606511576156,0.13710932883357904,0.5928534997958095,0.1153068003270345,0.14621563998166512,0.5876813751383363,0.26610298487999856,0.2999061778972529,0.1939438051620169,0.5061500169407301,0.8902711452576397,0.10972885474236027,9165.21739130434,0.2049067609598664,0.43732143973466575,0.35777179930546776,0.8631525966233381,0.8122508862949678,8400.0,754.3580630437548,1460.625267410187,0.02183040708953053,12.472949981425964,15.0,216.30023482540514
high-mileage+slow-charger|pv=06.0|bat=25.0,high-mileage+slow-charger,6.0,25.0,12.5,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,414.0539731303042,4358.204628386515,1798.0877739977636,7183.8207647377785,60.45436989522129,3500.0,5665.217391304339,5425.162645404807,4906.896787477839,16.894774998606096,13.192102941495863,0.008415350532124248,0.1462176741369391,0.07339197213866137,0.6561930978437648,0.11578190534850938,0.14681810041397636,0.5256542812986649,0.3275276182873587,0.3001147324676016,0.19116280249216638,0.508722465040232,0.8689091756466432,0.1310908243533569,9165.217391304337,0.20535879718967293,0.3979191577506424,0.3967220450596847,0.9274316258523644,0.8148438720373561,10400.0,835.2451773772718,517.9448116419462,0.006446263386402737,14.177180736670872,15.0,196.27587149911358
high-mileage+slow-charger|pv=06.0|bat=30.0,high-mileage+slow-charger,6.0,30.0,15.0,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,365.80765940592494,4443.371900074251,1846.5830839210803,7183.8207647377785,54.934328964742726,3500.0,5665.217391304339,5879.824211506333,5319.366350884466,17.25,15.62201693163031,0.00764695149890031,0.1464120686620242,0.04892982883282771,0.6815145648232108,0.11549658618303682,0.14645629933840856,0.4939067957088114,0.35963690495277995,0.30051373116070373,0.1889533720237643,0.5105328968155319,0.8326572880643918,0.16734271193560826,9165.217391304337,0.2052875292325963,0.37745162205299404,0.4172608487144097,0.9521084406825193,0.8169023870030565,12400.0,883.4914911016511,-851.4013338072605,-0.009184402361005994,Inf,15.0,177.31221169614886
high-mileage+slow-charger|pv=09.0|bat=00.0,high-mileage+slow-charger,9.0,0.0,0.0,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,962.8082595001881,6903.579913749066,8158.735936700947,10775.731147106668,355.3577328504464,3500.0,5665.21739130434,0.0,0.0,5.623714084855371,7.331907702974395,0.03297759827145108,0.10682144754512148,0.7571398938337108,0.0,0.10306106034971745,0.19603100840735765,0.8039689915926425,0.0,0.3288797712831392,0.6711202287168608,0.0,NaN,NaN,9165.21739130434,0.24676310238980742,0.7532368976101926,0.0,0.21703996465818615,0.3339009421563213,0.0,0.0,NaN,NaN,NaN,NaN,NaN
high-mileage+slow-charger|pv=09.0|bat=02.5,high-mileage+slow-charger,9.0,2.5,1.25,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,772.4079777813822,6165.936606487283,7392.356523882143,10775.731147106668,293.49930723029917,3500.0,5665.217391304339,940.1362172017414,849.5416860245716,5.623714084855371,6.949571643005636,0.027237066629033805,0.10668236629508179,0.6849185302483192,0.0788188542101587,0.10234318261740734,0.19466554316471005,0.8051907433655957,0.0001437134696943126,0.3284515706665589,0.4324430196986174,0.2391054096348237,0.9034124701839986,0.09658752981600145,9165.217391304343,0.24575555841090946,0.6628463802005494,0.09139806138854117,0.29600250588296984,0.5729438307760754,1400.0,190.4002817188059,1088.8258253157658,0.08743024591889018,7.8745359170084654,15.0,339.81667440982864
high-mileage+slow-charger|pv=09.0|bat=05.0,high-mileage+slow-charger,9.0,5.0,2.5,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,625.8993437146244,5512.413937331626,6712.367475052057,10775.731147106668,242.31469042848596,3500.0,5665.217391304339,1747.5182323426748,1579.2727046892642,6.808889793147396,6.949571643005636,0.02248707647958984,0.10510036384452824,0.6169329033973422,0.1520605860518704,0.10341907022667036,0.19671197401125043,0.7894649546830115,0.013823071305738106,0.32358093264335025,0.26599117350282814,0.41042789385382167,0.9376520158933175,0.06234798410668249,9165.217391304344,0.24516050897274966,0.5895615420406737,0.1652779489865766,0.3691196715880718,0.7393414242946938,2400.0,336.90891578556375,2003.9200090291981,0.0931030038129608,7.6103538292001645,15.0,315.85454093785285
high-mileage+slow-charger|pv=09.0|bat=07.5,high-mileage+slow-charger,9.0,7.5,3.75,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,510.4199237239665,5032.844206398517,6194.754648504224,10775.731147106668,207.96298143463858,3500.0,5665.217391304339,2500.9905873023736,2260.3502550403928,8.058889793147396,7.041150908503367,0.019299199153690612,0.10388878236436051,0.5528402276601319,0.21997146212145421,0.10400032870036235,0.19781757766365335,0.7485208986032911,0.05366152373305558,0.31985073941674985,0.18904952640879383,0.49109973417445635,0.9477657964372701,0.052234203562729835,9165.217391304344,0.24441942548682352,0.5348707778174415,0.2207097966957349,0.437017494258663,0.8156836354302219,3400.0,452.3883357762216,2513.414428736496,0.08357434604711667,8.063258435924546,15.0,301.3800340053857
high-mileage+slow-charger|pv=09.0|bat=10.0,high-mileage+slow-charger,9.0,10.0,5.0,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,412.7686427181283,4669.950132394121,5793.171792414638,10775.731147106668,181.39269410673205,3500.0,5665.217391304339,3181.2759146161934,2875.3765129411145,9.308889793147396,8.291150908503367,0.016833446531879816,0.10327682803417251,0.4943405814281639,0.2813901582872398,0.10415898571854375,0.19811935696962488,0.6942730690851361,0.10760757394523902,0.31796666646348887,0.16790029875075974,0.5141330347857515,0.9531347718737258,0.04686522812627423,9165.217391304337,0.2438864746843121,0.4932625946453003,0.26285093067038756,0.4982758468904846,0.8364405689400499,4400.0,550.0396167820597,2789.8675297956,0.07285743068384982,8.631873873478186,15.0,287.53765129411147
high-mileage+slow-charger|pv=09.0|bat=12.5,high-mileage+slow-charger,9.0,12.5,6.25,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,325.1350328828758,4356.485824571198,5444.440701695216,10775.731147106668,157.32947974247867,3500.0,5665.217391304339,3800.7502454956984,3435.520846559868,10.47669881379932,9.37524577521903,0.01460035310780024,0.10300309759464836,0.44130870870146327,0.33697507331501886,0.10411276728107,0.19803144552301002,0.6396403475464659,0.16232820693052413,0.31712391057117667,0.16091050036985743,0.521965589058966,0.9553779014084133,0.04462209859158672,9165.217391304344,0.2435103043293546,0.4568236838950567,0.29966601177558877,0.5534467896798093,0.8430935888360761,5400.0,637.6732266173124,2935.3741926782327,0.06340452954093957,9.186717467689888,15.0,274.84166772478943
high-mileage+slow-charger|pv=09.0|bat=15.0,high-mileage+slow-charger,9.0,15.0,7.5,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,244.68294258139667,4079.5651386963264,5128.266466853415,10775.731147106668,141.99491430863515,3500.0,5665.217391304339,4371.589880375423,3951.772367038819,11.72669881379932,9.116242198840437,0.013177288145942786,0.10286216173564929,0.3923433380870957,0.38756921464143407,0.10404799738987636,0.19790824761448825,0.5876673039165529,0.2144244484689589,0.3166900000210167,0.15858682449808112,0.5247231754809021,0.9553370220338955,0.04466297796610457,9165.21739130434,0.24326845192533053,0.4238106692240147,0.3329208788506547,0.6038809511684434,0.8453239776293675,6400.0,718.1253169187914,2987.0073007566666,0.05518114094870919,9.7190204001366,15.0,263.4514911359213
high-mileage+slow-charger|pv=09.0|bat=20.0,high-mileage+slow-charger,9.0,20.0,10.0,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,101.90772286213291,3621.172701920631,4592.649198202634,10775.731147106668,120.1700686477649,3500.0,5665.217391304339,5409.407085872412,4890.539894999852,14.20880029517652,11.616242198840437,0.011151917861279519,0.10277729171497114,0.3065880686894363,0.47600329749267745,0.10347942424163424,0.19682677254305936,0.4950402777787108,0.30813294967822985,0.3164287038709375,0.15329668111356207,0.5302746150155004,0.9482154841541378,0.051784515845862134,9165.21739130434,0.24250018559758602,0.36453572592128897,0.39296408848112513,0.6915940727957364,0.8503553189453924,8400.0,860.9005366380552,2853.2999913170033,0.04114667099992682,10.74762623609356,15.0,244.52699474999258
high-mileage+slow-charger|pv=09.0|bat=25.0,high-mileage+slow-charger,9.0,25.0,12.5,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-19.92829483566493,3275.1188326023175,4172.613361507909,10775.731147106668,107.6700686477649,3500.0,5665.217391304339,6318.324699989459,5712.975541740487,16.70880029517652,14.116242198840437,0.009991903767632027,0.1029187809353143,0.23412083677877138,0.5503455631473658,0.10262291537091604,0.19519761894162158,0.41787904379243024,0.38692333726594813,0.3168643180991181,0.14851266649639497,0.5346230154044869,0.9385994085566577,0.061400591443342374,9165.21739130434,0.24165952255726902,0.31501380009067087,0.44332667735206005,0.7652112522201535,0.8545430454642582,10400.0,982.736554335853,2445.8849631592916,0.029120454625025556,11.773369614656982,15.0,228.51902166961946
high-mileage+slow-charger|pv=09.0|bat=30.0,high-mileage+slow-charger,9.0,30.0,15.0,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-109.52264841879855,3195.7791998748226,4031.5944586565206,10775.731147106668,99.08071154667815,3500.0,5665.217391304339,7060.9516458866965,6385.333860412743,17.25,16.616242198840435,0.009194801744221482,0.10291132157224132,0.1760539275185336,0.6100114663549578,0.10182848281004606,0.19368653982511988,0.38784628477373817,0.41846717540114187,0.31684135235883143,0.14597531269385564,0.537183334947313,0.930939608108287,0.069060391891713,9165.21739130434,0.24071672203083053,0.29548094676410547,0.46380233120506403,0.8241831515409687,0.8569606418413475,12400.0,1072.3309079189867,1617.0215759164676,0.016541117840393103,13.01913359088861,15.0,212.8444620137581
high-mileage+slow-charger|pv=12.0|bat=00.0,high-mileage+slow-charger,12.0,0.0,0.0,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,686.9515204506722,6691.029915151945,11374.435539546172,14367.641529475557,519.0185137769914,3500.0,5665.21739130434,0.0,0.0,5.623714084855371,9.830471526337186,0.03612412745071713,0.08337135025236385,0.7916703319895082,0.0,0.0888341903074104,0.2252937025606751,0.7747062974393248,0.0,0.3422427640726613,0.6577572359273387,0.0,NaN,NaN,9165.217391304346,0.2699540415156793,0.7300459584843206,0.0,0.1786594575755074,0.3456899805482828,0.0,0.0,NaN,NaN,NaN,NaN,NaN
high-mileage+slow-charger|pv=12.0|bat=02.5,high-mileage+slow-charger,12.0,2.5,1.25,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,494.28174079029463,5930.033559527835,10586.422475100791,14367.641529475557,454.25935104758173,3500.0,5665.21739130434,952.252528724901,860.4766571742232,5.623714084855371,9.308178212685169,0.03161683496318153,0.08326378853371615,0.7359204357263399,0.06081458122760826,0.08838435954915258,0.22415288012842388,0.775703406401882,0.0001437134696943117,0.34180121886813963,0.41628991577269214,0.24190886535916828,0.9175739380954409,0.08242606190455917,9165.217391304348,0.2690802580627082,0.638451100919672,0.09246864101761978,0.24014275891523248,0.5874723743573353,1400.0,192.66977966037757,1118.4916694862402,0.08953870848403989,7.774767263340859,15.0,344.1906628696893
high-mileage+slow-charger|pv=12.0|bat=05.0,high-mileage+slow-charger,12.0,5.0,2.5,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,344.9857357336598,5258.184626621871,9895.267369182287,14367.641529475557,393.83621392496815,3500.0,5665.217391304339,1780.9505813931646,1609.445399707331,6.808889793147396,9.308178212685169,0.027411333524503922,0.08183259774732221,0.6836599778016083,0.11757157620739363,0.08952451471916892,0.22704444450085515,0.7587610482366415,0.014194507262503308,0.33592612281694084,0.2479754342621201,0.4160984429209391,0.9484969873121554,0.05150301268784469,9165.217391304343,0.2686240227951859,0.5637029745888756,0.16767300261593854,0.29732079933468114,0.7557418917363821,2400.0,341.9657847170124,2070.021098156858,0.09580834317220926,7.489010683307837,15.0,321.8890799414662
high-mileage+slow-charger|pv=12.0|bat=07.5,high-mileage+slow-charger,12.0,7.5,3.75,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,223.71332114557947,4752.279752403943,9359.913218738711,14367.641529475557,347.196090228009,3500.0,5665.21739130434,2572.316221625013,2324.7216400165744,8.058889793147396,9.308178212685169,0.02416514147542782,0.08061480077652193,0.6334132937319626,0.1714990455620949,0.09030771845399138,0.2290307390645462,0.7155727785310925,0.05539648240436132,0.33092701700775806,0.16860714010971203,0.5004658428825299,0.9579058704247363,0.04209412957526384,9165.217391304343,0.26794274273830604,0.5066983293236863,0.22535892793800766,0.35163342023028527,0.8345700844994929,3400.0,463.23819930509273,2655.2389066628803,0.08775127152882756,7.859222707783835,15.0,309.96288533554326
high-mileage+slow-charger|pv=12.0|bat=10.0,high-mileage+slow-charger,12.0,10.0,5.0,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,116.44765628638152,4340.779655927268,8916.07689325362,14367.641529475557,307.77999649864927,3500.0,5665.21739130434,3319.1990189355447,2999.8521145893287,9.308889793147396,9.49964724380634,0.02142174802087255,0.07997523409026926,0.5850455123220331,0.22291411499894573,0.09064339056787828,0.22988204207211832,0.6584594708461284,0.11165848708175334,0.3283015698985371,0.1411470535572363,0.5305513765442266,0.9649165590535316,0.03508344094646841,9165.217391304348,0.26746634942518627,0.4609089509611384,0.2716246996136753,0.4032307761870842,0.8616258143098777,4400.0,570.5038641642907,3057.3668576367545,0.0790854667247026,8.29459643807294,15.0,299.9852114589329
high-mileage+slow-charger|pv=12.0|bat=12.5,high-mileage+slow-charger,12.0,12.5,6.25,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,19.98301879862106,4000.525184602456,8544.586333601479,14367.641529475557,273.4614454823227,3500.0,5665.21739130434,4002.515832716622,3617.614289026751,10.47669881379932,10.74964724380634,0.01903314784972259,0.0796582025217162,0.5412155183484276,0.2694487138884394,0.09064441739169406,0.22988464621516894,0.6007010579826626,0.1694142958021684,0.327000142489823,0.13321422941567215,0.5397856280945048,0.9672272874183052,0.03277271258169476,9165.217391304348,0.2669709718798259,0.42217786206405333,0.31085116605612084,0.4496134067181069,0.8693591233537973,5400.0,666.9685016520511,3318.3086947073043,0.07083318939600414,8.745784051258996,15.0,289.4091431221401
high-mileage+slow-charger|pv=12.0|bat=15.0,high-mileage+slow-charger,12.0,15.0,7.5,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-71.01612879638515,3691.264566968361,8204.415244653026,14367.641529475557,241.78662863038318,3500.0,5665.217391304339,4655.377762627368,4207.8909307712,11.72669881379932,11.999647243806342,0.016828553812005414,0.0795114059850234,0.49986071638358487,0.31332048856887085,0.09047883525051667,0.22946471090045858,0.5450145810000339,0.22552070809950764,0.32639753677068883,0.1285534814693754,0.5450489817599357,0.9669841403068095,0.033015859693190625,9165.217391304348,0.26648127865450766,0.38597701690032754,0.34754170444516475,0.4930941103723429,0.8738810242419067,6400.0,757.9676492470574,3507.8081354205956,0.06388102771040328,9.157146137998494,15.0,280.52606205141336
high-mileage+slow-charger|pv=12.0|bat=20.0,high-mileage+slow-charger,12.0,20.0,10.0,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-238.16470691990173,3117.4697508274407,7553.128135893999,14367.641529475557,203.61682938226613,3500.0,5665.217391304339,5863.57870484506,5300.429781122666,14.208800295176522,12.325103456740232,0.014171903507234738,0.07933163149522768,0.42158908388021415,0.39452519284347565,0.09038218827384856,0.22921960307497505,0.4400775318940254,0.3307028650309996,0.32565955522053774,0.12261505825609108,0.5517253865233712,0.9667127927247706,0.033287207275229394,9165.21739130434,0.26604795292183375,0.31884542028181584,0.41510662679635046,0.574101728390579,0.8796038709070387,8400.0,925.1162273705739,3692.6982739393843,0.0522346142775893,9.92033624191726,15.0,265.0214890561333
high-mileage+slow-charger|pv=12.0|bat=25.0,high-mileage+slow-charger,12.0,25.0,12.5,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-382.9073201927907,2687.3798834693985,7045.703134483777,14367.641529475557,177.7396904318797,3500.0,5665.21739130434,6944.089197179061,6277.728000454102,16.708800295176523,14.825103456740232,0.012370832754091373,0.07936611408020787,0.3525282018448253,0.4654973733911992,0.09023747792967539,0.22885260103302707,0.3566490383705046,0.4144983605964684,0.32580110762625375,0.11739878437684968,0.5568001079968965,0.9631355824913849,0.036864417508615056,9165.217391304343,0.26587515691896046,0.2652844964042368,0.4688403466768027,0.6449312391714237,0.8842713895344079,10400.0,1069.8588406434628,3584.707837608413,0.04171106733620769,10.70317961269832,15.0,251.10912001816408
high-mileage+slow-charger|pv=12.0|bat=30.0,high-mileage+slow-charger,12.0,30.0,15.0,3500.0,south,35,0.02,true,20.0,4.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-494.16531736893023,2567.427109223784,6856.503203748147,14367.641529475557,158.43638767451063,3500.0,5665.217391304339,7874.22211253687,7119.310456564524,17.25,17.25,0.011027306558941815,0.07928732970341823,0.2944574913033874,0.5255062907931097,0.08972158164114254,0.2275442288333292,0.32476542285945326,0.4476903483072175,0.325477694573729,0.11532122360256442,0.5592010818237066,0.9588611928508629,0.04113880714913711,9165.217391304344,0.2649429194979506,0.24478317409199798,0.49027390641005136,0.704360005978201,0.8864144341715153,12400.0,1181.1168378196026,3039.0217395900795,0.030280818626140675,11.668270991709615,15.0,237.31034855215083
high-mileage+small-connection|pv=00.0|bat=00.0,high-mileage+small-connection,0.0,0.0,0.0,3500.0,south,35,0.02,true,20.0,12.0,9.2,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1947.7448067967273,9165.217391304348,0.0,0.0,0.0,3500.0,5665.217391304348,0.0,0.0,9.200000000000044,0.0,NaN,NaN,NaN,NaN,NaN,0.0,1.0,0.0,0.0,1.0,0.0,NaN,NaN,9165.217391304339,0.0,1.0,0.0,NaN,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN
high-mileage+small-connection|pv=00.0|bat=02.5,high-mileage+small-connection,0.0,2.5,1.25,3500.0,south,35,0.02,true,20.0,12.0,9.2,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1858.6735486012078,9242.35393072701,5.87797657342651,0.0,0.0,3500.0,5665.217391304348,741.8185933254888,670.5600304762536,9.200000000000031,0.9405300049451922,NaN,NaN,NaN,NaN,NaN,0.0,1.0,3.067810576406388e-18,0.0,0.8100908417420483,0.18990915825795168,0.0,1.0,9165.217391304344,0.0,0.9274777645172435,0.07252223548275656,NaN,0.18990915825795063,1400.0,89.07125819551948,-235.70105207212112,-0.023233063847756114,Inf,15.0,268.2240121905014
high-mileage+small-connection|pv=00.0|bat=05.0,high-mileage+small-connection,0.0,5.0,2.5,3500.0,south,35,0.02,true,20.0,12.0,9.2,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1800.4345264506421,9318.256957170674,29.835329572846057,0.0,0.0,3500.0,5665.217391304348,1285.55626967672,1162.3520333832398,9.20000000000006,2.252660847088021,NaN,NaN,NaN,NaN,NaN,0.0,0.9999686007946211,3.139920537879744e-5,0.0,0.6764746227182807,0.32352537728171926,0.0,1.0,9165.217391304343,0.0,0.8764331869656584,0.12356681303434149,NaN,0.32357357743838583,2400.0,147.31028034608516,-474.4270609782918,-0.027550060726965794,Inf,15.0,232.47040667664797
high-mileage+small-connection|pv=00.0|bat=07.5,high-mileage+small-connection,0.0,7.5,3.75,3500.0,south,35,0.02,true,20.0,12.0,9.2,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1759.3934072132413,9393.070516242286,65.31008385854726,0.0,0.0,3500.0,5665.217391304348,1699.9927290193955,1537.4496879400044,9.200000000000042,3.502660847088021,NaN,NaN,NaN,NaN,NaN,0.0,0.9928877563049692,0.007112243695030845,0.0,0.5909008007402343,0.4090991992597657,0.0,1.0,9165.217391304343,0.0,0.8393775574294422,0.16062244257055786,NaN,0.4091723626062437,3400.0,188.351399583486,-937.9562294447586,-0.03954729007553173,Inf,15.0,204.99329172533393
high-mileage+small-connection|pv=00.0|bat=10.0,high-mileage+small-connection,0.0,10.0,5.0,3500.0,south,35,0.02,true,20.0,12.0,9.2,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1730.6482432826372,9471.193412722489,113.86571955298915,0.0,0.0,3500.0,5665.217391304348,2014.2082242579777,1822.0979223928248,9.200000000000045,4.819289852147554,NaN,NaN,NaN,NaN,NaN,0.0,0.9706875622815427,0.02931243771845725,0.0,0.5593797511726532,0.44062024882734685,0.0,1.0,9165.21739130434,0.0,0.8136179285326549,0.18638207146734506,NaN,0.44069341217382435,4400.0,217.09656351409012,-1562.212529395618,-0.05254023177766334,Inf,15.0,182.20979223928248
high-mileage+small-connection|pv=00.0|bat=12.5,high-mileage+small-connection,0.0,12.5,6.25,3500.0,south,35,0.02,true,20.0,12.0,9.2,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1707.254001480042,9555.199969849516,173.88344977946193,0.0,0.0,3500.0,5665.217391304348,2271.2090129815924,2055.109884215887,9.200000000000031,6.08621967461185,NaN,NaN,NaN,NaN,NaN,0.0,0.9453968471968379,0.054603152803162136,0.0,0.5508892275554546,0.44911077244454545,0.0,1.0,9165.217391304353,0.0,0.7947428463375813,0.2052571536624187,NaN,0.44918393579102317,5400.0,240.49080531668528,-2256.413648026475,-0.06358781576728863,Inf,15.0,164.40879073727098
high-mileage+small-connection|pv=00.0|bat=15.0,high-mileage+small-connection,0.0,15.0,7.5,3500.0,south,35,0.02,true,20.0,12.0,9.2,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1685.4600570923071,9639.673974632256,235.80728931900356,0.0,0.0,3500.0,5665.217391304348,2513.4542975272475,2274.805003518341,9.200000000000063,7.324552792661352,NaN,NaN,NaN,NaN,NaN,0.0,0.9191293487455509,0.08087065125444919,0.0,0.5483291730667058,0.45167082693329424,0.0,1.0,9165.217391304348,0.0,0.7775287123976049,0.22247128760239504,NaN,0.45174399027977197,6400.0,262.28474970442016,-2971.5331261173915,-0.0722691230668915,Inf,15.0,151.65366690122272
high-mileage+small-connection|pv=00.0|bat=20.0,high-mileage+small-connection,0.0,20.0,10.0,3500.0,south,35,0.02,true,20.0,12.0,9.2,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1645.5491669545406,9793.081418543634,346.15279703556115,0.0,0.0,3500.0,5665.217391304348,2977.038258499749,2695.327028296023,9.200000000000035,9.2,NaN,NaN,NaN,NaN,NaN,0.0,0.8666053168459905,0.13339468315400937,0.0,0.5447244707574734,0.4552755292425266,0.0,1.0,9165.217391304344,0.0,0.7436859235341994,0.2563140764658007,NaN,0.45534869258900396,8400.0,302.19563984218667,-4449.83613497054,-0.08540058335394851,Inf,15.0,134.76635141480114
high-mileage+small-connection|pv=00.0|bat=25.0,high-mileage+small-connection,0.0,25.0,12.5,3500.0,south,35,0.02,true,20.0,12.0,9.2,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,1615.6354544584233,9877.079677541056,395.93148802943153,0.0,0.0,3500.0,5665.217391304348,3349.9312636643754,3034.0004654570985,9.200000000000042,9.2,NaN,NaN,NaN,NaN,NaN,0.0,0.8178207164321156,0.18217928356788443,0.0,0.5411475051932773,0.45885249480672285,0.0,1.0,9165.21739130434,0.0,0.7121651495216486,0.2878348504783515,NaN,0.45892565815320013,10400.0,332.109352338304,-6058.817699917173,-0.09695015207288413,Inf,15.0,121.36001861828395
