scenario,pv_kwp,battery_kwh,capex_per_kwh,discount_rate,annual_savings,cycles_per_year,capex,npv,irr,payback_years,lifetime_years
efficient,0.0,20.0,400.0,0.04,367.3578287587352,154.9664412561265,8400.0,-4788.267661083462,-0.06550679350914754,Inf,15.0
efficient,0.0,25.0,100.0,0.0,400.36132616804457,135.9849052471304,2900.0,2333.3410383094006,0.09010199978725716,7.748432699147914,15.0
efficient,0.0,25.0,100.0,0.01,400.36132616804457,135.9849052471304,2900.0,1955.5006410172714,0.09010199978725716,7.748432699147914,15.0
efficient,0.0,25.0,100.0,0.02,400.36132616804457,135.9849052471304,2900.0,1616.3988269448844,0.09010199978725716,7.748432699147914,15.0
efficient,0.0,25.0,100.0,0.03,400.36132616804457,135.9849052471304,2900.0,1311.325501925992,0.09010199978725716,7.748432699147914,15.0
efficient,0.0,25.0,100.0,0.04,400.36132616804457,135.9849052471304,2900.0,1036.2110611839128,0.09010199978725716,7.748432699147914,15.0
efficient,0.0,25.0,150.0,0.0,400.36132616804457,135.9849052471304,4150.0,1083.341038309401,0.03214208557464639,11.502295929550739,15.0
efficient,0.0,25.0,150.0,0.01,400.36132616804457,135.9849052471304,4150.0,705.5006410172712,0.03214208557464639,11.502295929550739,15.0
efficient,0.0,25.0,150.0,0.02,400.36132616804457,135.9849052471304,4150.0,366.39882694488426,0.03214208557464639,11.502295929550739,15.0
efficient,0.0,25.0,150.0,0.03,400.36132616804457,135.9849052471304,4150.0,61.32550192599294,0.03214208557464639,11.502295929550739,15.0
efficient,0.0,25.0,150.0,0.04,400.36132616804457,135.9849052471304,4150.0,-213.78893881608744,0.03214208557464639,11.502295929550739,15.0
efficient,0.0,25.0,200.0,0.0,400.36132616804457,135.9849052471304,5400.0,-166.65896169059909,-0.004083406179968333,Inf,15.0
efficient,0.0,25.0,200.0,0.01,400.36132616804457,135.9849052471304,5400.0,-544.4993589827291,-0.004083406179968333,Inf,15.0
efficient,0.0,25.0,200.0,0.02,400.36132616804457,135.9849052471304,5400.0,-883.6011730551153,-0.004083406179968333,Inf,15.0
efficient,0.0,25.0,200.0,0.03,400.36132616804457,135.9849052471304,5400.0,-1188.6744980740068,-0.004083406179968333,Inf,15.0
efficient,0.0,25.0,200.0,0.04,400.36132616804457,135.9849052471304,5400.0,-1463.7889388160875,-0.004083406179968333,Inf,15.0
efficient,0.0,25.0,250.0,0.0,400.36132616804457,135.9849052471304,6650.0,-1416.6589616906,-0.029848166367046416,Inf,15.0
efficient,0.0,25.0,250.0,0.01,400.36132616804457,135.9849052471304,6650.0,-1794.4993589827284,-0.029848166367046416,Inf,15.0
efficient,0.0,25.0,250.0,0.02,400.36132616804457,135.9849052471304,6650.0,-2133.601173055116,-0.029848166367046416,Inf,15.0
efficient,0.0,25.0,250.0,0.03,400.36132616804457,135.9849052471304,6650.0,-2438.674498074009,-0.029848166367046416,Inf,15.0
efficient,0.0,25.0,250.0,0.04,400.36132616804457,135.9849052471304,6650.0,-2713.788938816086,-0.029848166367046416,Inf,15.0
efficient,0.0,25.0,300.0,0.0,400.36132616804457,135.9849052471304,7900.0,-2666.6589616906003,-0.049586361855740856,Inf,15.0
efficient,0.0,25.0,300.0,0.01,400.36132616804457,135.9849052471304,7900.0,-3044.499358982729,-0.049586361855740856,Inf,15.0
efficient,0.0,25.0,300.0,0.02,400.36132616804457,135.9849052471304,7900.0,-3383.601173055115,-0.049586361855740856,Inf,15.0
efficient,0.0,25.0,300.0,0.03,400.36132616804457,135.9849052471304,7900.0,-3688.6744980740095,-0.049586361855740856,Inf,15.0
efficient,0.0,25.0,300.0,0.04,400.36132616804457,135.9849052471304,7900.0,-3963.788938816087,-0.049586361855740856,Inf,15.0
efficient,0.0,25.0,350.0,0.0,400.36132616804457,135.9849052471304,9150.0,-3916.6589616906,-0.06545323516953866,Inf,15.0
efficient,0.0,25.0,350.0,0.01,400.36132616804457,135.9849052471304,9150.0,-4294.499358982729,-0.06545323516953866,Inf,15.0
efficient,0.0,25.0,350.0,0.02,400.36132616804457,135.9849052471304,9150.0,-4633.601173055115,-0.06545323516953866,Inf,15.0
efficient,0.0,25.0,350.0,0.03,400.36132616804457,135.9849052471304,9150.0,-4938.6744980740095,-0.06545323516953866,Inf,15.0
efficient,0.0,25.0,350.0,0.04,400.36132616804457,135.9849052471304,9150.0,-5213.788938816086,-0.06545323516953866,Inf,15.0
efficient,0.0,25.0,400.0,0.0,400.36132616804457,135.9849052471304,10400.0,-5166.6589616906,-0.07864456446943144,Inf,15.0
efficient,0.0,25.0,400.0,0.01,400.36132616804457,135.9849052471304,10400.0,-5544.499358982731,-0.07864456446943144,Inf,15.0
efficient,0.0,25.0,400.0,0.02,400.36132616804457,135.9849052471304,10400.0,-5883.601173055114,-0.07864456446943144,Inf,15.0
efficient,0.0,25.0,400.0,0.03,400.36132616804457,135.9849052471304,10400.0,-6188.6744980740095,-0.07864456446943144,Inf,15.0
efficient,0.0,25.0,400.0,0.04,400.36132616804457,135.9849052471304,10400.0,-6463.788938816087,-0.07864456446943144,Inf,15.0
efficient,0.0,30.0,100.0,0.0,430.93551473071807,123.00637848752231,3400.0,2232.992915900818,0.07519416697546596,8.503033940612193,15.0
efficient,0.0,30.0,100.0,0.01,430.93551473071807,123.00637848752231,3400.0,1826.2981742993281,0.07519416697546596,8.503033940612193,15.0
efficient,0.0,30.0,100.0,0.02,430.93551473071807,123.00637848752231,3400.0,1461.3003454828954,0.07519416697546596,8.503033940612193,15.0
efficient,0.0,30.0,100.0,0.03,430.93551473071807,123.00637848752231,3400.0,1132.9296419338543,0.07519416697546596,8.503033940612193,15.0
efficient,0.0,30.0,100.0,0.04,430.93551473071807,123.00637848752231,3400.0,836.8056774496328,0.07519416697546596,8.503033940612193,15.0
efficient,0.0,30.0,150.0,0.0,430.93551473071807,123.00637848752231,4900.0,732.9929159008184,0.01888776165154378,12.772822761205587,15.0
efficient,0.0,30.0,150.0,0.01,430.93551473071807,123.00637848752231,4900.0,326.2981742993288,0.01888776165154378,12.772822761205587,15.0
efficient,0.0,30.0,150.0,0.02,430.93551473071807,123.00637848752231,4900.0,-38.699654517103966,0.01888776165154378,12.772822761205587,15.0
efficient,0.0,30.0,150.0,0.03,430.93551473071807,123.00637848752231,4900.0,-367.0703580661456,0.01888776165154378,12.772822761205587,15.0
efficient,0.0,30.0,150.0,0.04,430.93551473071807,123.00637848752231,4900.0,-663.1943225503674,0.01888776165154378,12.772822761205587,15.0
efficient,0.0,30.0,200.0,0.0,430.93551473071807,123.00637848752231,6400.0,-767.0070840991812,-0.016282206377179358,Inf,15.0
efficient,0.0,30.0,200.0,0.01,430.93551473071807,123.00637848752231,6400.0,-1173.7018257006712,-0.016282206377179358,Inf,15.0
efficient,0.0,30.0,200.0,0.02,430.93551473071807,123.00637848752231,6400.0,-1538.6996545171037,-0.016282206377179358,Inf,15.0
efficient,0.0,30.0,200.0,0.03,430.93551473071807,123.00637848752231,6400.0,-1867.0703580661468,-0.016282206377179358,Inf,15.0
efficient,0.0,30.0,200.0,0.04,430.93551473071807,123.00637848752231,6400.0,-2163.1943225503683,-0.016282206377179358,Inf,15.0
efficient,0.0,30.0,250.0,0.0,430.93551473071807,123.00637848752231,7900.0,-2267.0070840991807,-0.04131242297041246,Inf,15.0
