name,forecast,window_hours,pv_kwp,battery_kwh,annual_bill,imported_kwh,exported_kwh,curtailed_kwh,battery_discharge_kwh,cycles_per_year,self_consumption,self_sufficiency,annual_savings,npv
poor|w=48.0|pv=12.0|bat=10.0,poor,48.0,12.0,10.0,-560.0412225054929,1673.5235444156344,9070.8087939216,315.67498943358066,2964.7143314609525,296.47143314609525,0.40275494201849465,0.8745564501091508,545.1750036902333,2726.279521501646
poor|w=48.0|pv=12.0|bat=15.0,poor,48.0,12.0,15.0,-724.3841466045722,1368.4803014528197,8696.836127289966,257.8661197195239,4159.779047133241,277.3186031422161,0.49174794956597495,0.8900833623582853,709.5179277893126,2874.495427556674
poor|w=48.0|pv=12.0|bat=20.0,poor,48.0,12.0,20.0,-863.6078197365002,1248.9123126795398,8498.991708439768,222.555971219824,5233.106094983457,261.65530474917284,0.5711460415514598,0.8963322953698893,848.7416009212407,2694.3639175508206
pv-only|w=06.0|pv=00.0|bat=00.0,pv-only,6.0,0.0,0.0,1378.9992010151407,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
pv-only|w=06.0|pv=00.0|bat=05.0,pv-only,6.0,0.0,5.0,1249.9808858824854,6480.267015050251,30.61340574891252,0.0,1044.9709231092547,208.99418462185093,NaN,0.2898164335315263,129.0183151326553,-713.5313049845929
pv-only|w=06.0|pv=00.0|bat=10.0,pv-only,6.0,0.0,10.0,1225.6486658525737,6632.972083940226,164.8408177038465,0.0,1237.930773200275,123.7930773200275,NaN,0.30659713014183676,153.35053516256698,-2395.471599132128
pv-only|w=06.0|pv=00.0|bat=15.0,pv-only,6.0,0.0,15.0,1205.3596139124818,6813.5842527375335,328.56934285153187,0.0,1416.1357823672984,94.40905215781989,NaN,0.31073326843307614,173.63958710265888,-4130.262346373517
pv-only|w=06.0|pv=00.0|bat=20.0,pv-only,6.0,0.0,20.0,1186.1900698395568,7007.4855059730235,505.549874398921,0.0,1594.6840010699684,79.73420005349843,NaN,0.31118117904887066,192.80913117558384,-5879.686790930356
pv-only|w=06.0|pv=06.0|bat=00.0,pv-only,6.0,6.0,0.0,704.8370726915856,5021.709409819829,5627.066947219658,239.33279255533802,0.0,NaN,0.1897074385095027,0.3152856896267605,0.0,NaN
pv-only|w=06.0|pv=06.0|bat=05.0,pv-only,6.0,6.0,5.0,392.99516101472864,3808.9872051354314,4342.0961301750385,151.79206668242952,1500.9987462092392,300.1997492418478,0.40111245605524126,0.7066485577051197,311.84191167685697,1676.25554012267
pv-only|w=06.0|pv=06.0|bat=10.0,pv-only,6.0,6.0,10.0,267.819204336232,3774.011798024081,4249.15432628666,109.98607286807824,2446.456002708927,244.6456002708927,0.5369123840437814,0.7351817363319461,437.0178683553536,1312.4986742066403
pv-only|w=06.0|pv=06.0|bat=15.0,pv-only,6.0,6.0,15.0,183.6624599669767,3806.217763985096,4246.06955344718,76.65608056556913,3103.560718816236,206.90404792108242,0.6309265571688962,0.7365447556064896,521.1746127246089,412.5573341514295
pv-only|w=06.0|pv=06.0|bat=20.0,pv-only,6.0,6.0,20.0,131.972750994252,3862.5377849046818,4267.6621854595,70.5166467639206,3503.763872609001,175.18819363045003,0.6846357181558846,0.7362592746955563,572.8643216973336,-911.7783158117046
pv-only|w=06.0|pv=12.0|bat=00.0,pv-only,6.0,12.0,0.0,156.6285115175035,4623.338209401327,12127.69324887695,524.1560552173213,0.0,NaN,0.12394221300493828,0.3456899805482828,0.0,NaN
pv-only|w=06.0|pv=12.0|bat=05.0,pv-only,6.0,12.0,5.0,-176.39488187329846,3284.2730751693316,10768.572618728542,374.0932225994634,1596.608117971081,319.3216235942162,0.2431666582735528,0.7509978534523803,333.02339339080197,1953.1302287115006
pv-only|w=06.0|pv=12.0|bat=10.0,pv-only,6.0,12.0,10.0,-326.5481382719754,3211.9361676179074,10633.31663509344,314.9001600945653,2748.8512469576403,274.88512469576403,0.32843695414191376,0.7891470929632693,483.1766497894789,1915.8652567625427
pv-only|w=06.0|pv=12.0|bat=15.0,pv-only,6.0,12.0,15.0,-450.42380979388736,3260.5742698057247,10634.575271013726,254.22269574002303,3770.993604767107,251.39957365114049,0.40304816539471894,0.7912651321869961,607.0523213113909,1535.1116550813747
pv-only|w=06.0|pv=12.0|bat=20.0,pv-only,6.0,12.0,20.0,-559.627198387808,3312.011110530665,10631.974675013498,214.75806886202807,4658.410142222017,232.92050711110087,0.46764546133719903,0.7910901755337283,716.2557099053115,962.5686487949413
pv-only|w=12.0|pv=00.0|bat=00.0,pv-only,12.0,0.0,0.0,1374.4181283890534,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
pv-only|w=12.0|pv=00.0|bat=05.0,pv-only,12.0,0.0,5.0,1224.0468759715486,6492.514056081797,28.889685648580027,0.0,1174.2900197402405,234.8580039480481,NaN,0.327257238311903,150.37125241750482,-434.415427207862
pv-only|w=12.0|pv=00.0|bat=10.0,pv-only,12.0,0.0,10.0,1180.135965099501,6676.430254245368,175.8690228243409,0.0,1538.1158355504729,153.8115835550473,NaN,0.3851064643523168,194.2821632895525,-1860.4319855610072
pv-only|w=12.0|pv=00.0|bat=15.0,pv-only,12.0,0.0,15.0,1153.9549776964677,6888.48872766686,365.3745198096431,0.0,1768.7985148700755,117.91990099133837,NaN,0.38973492738409954,220.4631506925857,-3518.2060340407897
pv-only|w=12.0|pv=00.0|bat=20.0,pv-only,12.0,0.0,20.0,1128.6001492701203,7095.572893314324,550.4384882965347,0.0,1994.5495706384531,99.72747853192266,NaN,0.3923596723889889,245.81797911893318,-5186.779256652199
pv-only|w=12.0|pv=06.0|bat=00.0,pv-only,12.0,6.0,0.0,700.7485491609681,5022.698214143355,5628.03869075705,239.34985334147126,0.0,NaN,0.1895655172921682,0.3152856896267605,0.0,NaN
pv-only|w=12.0|pv=06.0|bat=05.0,pv-only,12.0,6.0,5.0,376.1767359355913,3672.327345421568,4173.923868885233,176.67787136436243,1562.3372456640404,312.4674491328081,0.41457211574492275,0.7345847403278764,324.5718132253768,1842.65501937593
pv-only|w=12.0|pv=06.0|bat=10.0,pv-only,12.0,6.0,10.0,206.65431514477814,3297.2929753677545,3739.152428615753,115.96092312406418,2699.232134448741,269.9232134448741,0.5820128354406692,0.8089316204414361,494.09423401618994,2058.5749488292163
pv-only|w=12.0|pv=06.0|bat=15.0,pv-only,12.0,6.0,15.0,86.75450761173539,3170.9531168397307,3553.292305807773,85.97857625974184,3549.6280991432195,236.64187327621462,0.7049426499569793,0.8104344345701306,613.9940415492326,1625.8506626295507
pv-only|w=12.0|pv=06.0|bat=20.0,pv-only,12.0,6.0,20.0,-6.118246458382373,3118.126628748525,3437.1349370624735,77.09144367761117,4240.030734483662,212.0015367241831,0.8040683092958015,0.8107951338572916,706.8667956193505,839.8410344467327
pv-only|w=12.0|pv=12.0|bat=00.0,pv-only,12.0,12.0,0.0,152.89811595630113,4616.576439708834,12124.516575117861,520.5709592839196,0.0,NaN,0.12439844126900668,0.3456899805482828,0.0,NaN
pv-only|w=12.0|pv=12.0|bat=05.0,pv-only,12.0,12.0,5.0,-182.28467422385484,3208.225881916762,10598.014938632261,464.40918646270603,1635.434343508235,327.086868701647,0.2454047380421194,0.7731178163163103,335.18279018015596,1981.3568807307731
pv-only|w=12.0|pv=12.0|bat=10.0,pv-only,12.0,12.0,10.0,-378.2207849622988,2740.870785438577,10073.868357926694,380.70150686360154,2957.8753214918593,295.78753214918595,0.3458868511184219,0.8666053148947208,531.1189009185999,2542.5445434568187
pv-only|w=12.0|pv=12.0|bat=15.0,pv-only,12.0,12.0,15.0,-529.3885751216363,2592.7621179502603,9891.239770866565,296.79522523479164,4075.9999018361095,271.73332678907394,0.4283178656397838,0.8697362195707345,682.2866910779375,2518.541095080163
pv-only|w=12.0|pv=12.0|bat=20.0,pv-only,12.0,12.0,20.0,-662.2672468813957,2528.949715369195,9778.988569287463,236.27403706877055,5106.501321482876,255.3250660741438,0.5038618297265446,0.8700897080832648,815.1653628376969,2255.470614952199
pv-only|w=24.0|pv=00.0|bat=00.0,pv-only,24.0,0.0,0.0,1338.814211402097,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
pv-only|w=24.0|pv=00.0|bat=05.0,pv-only,24.0,0.0,5.0,1183.5974697080621,6495.047711296076,29.835329572846057,0.0,1188.9893037324032,237.79786074648064,NaN,0.3311868497598735,155.2167416940349,-371.07739672359537
pv-only|w=24.0|pv=00.0|bat=10.0,pv-only,24.0,0.0,10.0,1106.1524778895882,6657.244876870831,121.64499083310918,0.0,1862.4479975152608,186.24479975152607,NaN,0.45844690547130384,232.66173351250882,-1358.7517113874474
pv-only|w=24.0|pv=00.0|bat=15.0,pv-only,24.0,0.0,15.0,1057.8009118126622,6850.997587199507,268.1259104329105,0.0,2321.938162979975,154.79587753199834,NaN,0.4718041993277456,281.01329958943484,-2726.722045987906
pv-only|w=24.0|pv=00.0|bat=20.0,pv-only,24.0,0.0,20.0,1013.5938939527456,7051.44251556346,424.71685069301225,0.0,2749.79174517204,137.489587258602,NaN,0.48100290342450386,325.22031744935146,-4148.868028563473
pv-only|w=24.0|pv=06.0|bat=00.0,pv-only,24.0,6.0,0.0,634.4281623544085,4668.6139433546805,5300.54103458919,212.76323872065882,0.0,NaN,0.2396360215352248,0.3152856896267605,0.0,NaN
pv-only|w=24.0|pv=06.0|bat=05.0,pv-only,24.0,6.0,5.0,306.47414621173425,3337.286628384467,3870.655919055779,146.75116059109925,1545.2493899508981,309.04987799017965,0.4581509491267407,0.7301112468986415,327.9540161426743,1886.8656365611507
pv-only|w=24.0|pv=06.0|bat=10.0,pv-only,24.0,6.0,10.0,116.22947529274921,2629.714615764364,3078.558992720092,105.69597470109166,2729.5933888642003,272.95933888642,0.6315457605060323,0.8295517002260818,518.1986870616593,2373.657388325154
pv-only|w=24.0|pv=06.0|bat=15.0,pv-only,24.0,6.0,15.0,-16.18387414510221,2248.787436641949,2621.7120600715234,86.09478227495582,3635.69752960206,242.379835306804,0.7583598471537044,0.8312478820847018,650.6120364995107,2104.504426588415
pv-only|w=24.0|pv=06.0|bat=20.0,pv-only,24.0,6.0,20.0,-102.4163558579948,2211.0911290688373,2525.2099174949317,75.78564664640611,4297.3771295549595,214.86885647774798,0.8459299079614527,0.8320872101928086,736.8445182124033,1231.6961803541785
pv-only|w=24.0|pv=12.0|bat=00.0,pv-only,24.0,12.0,0.0,78.92520337252108,4248.689634364907,11811.20130439325,465.99942466460277,0.0,NaN,0.1503736597919077,0.3456899805482828,0.0,NaN
pv-only|w=24.0|pv=12.0|bat=05.0,pv-only,24.0,12.0,5.0,-259.3121586874404,2818.451191506042,10281.236661563024,392.87255423086015,1621.9220106729042,324.38440213458085,0.270114874720855,0.7701145667674738,338.23736205996147,2021.2848541093563
pv-only|w=24.0|pv=12.0|bat=10.0,pv-only,24.0,12.0,10.0,-480.423709924992,1965.7951125176164,9345.667819172546,325.85126680293774,3031.696173483685,303.1696173483685,0.37677530543890025,0.8968335241940666,559.348913297513,2911.5544168843485
pv-only|w=24.0|pv=12.0|bat=15.0,pv-only,24.0,12.0,15.0,-649.214725476495,1542.0416199348542,8863.772609919855,256.3304676036048,4235.315871658142,282.3543914438761,0.46545545486664974,0.9030944606113582,728.1399288490161,3117.9137499354993
pv-only|w=24.0|pv=12.0|bat=20.0,pv-only,24.0,12.0,20.0,-791.1222071957657,1386.9557602082418,8635.212873371087,215.69397529900593,5313.491339728864,265.6745669864432,0.5453472350370698,0.9035467278942041,870.0474105682868,2972.8637642954936
pv-only|w=48.0|pv=00.0|bat=00.0,pv-only,48.0,0.0,0.0,1278.2406360368796,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
pv-only|w=48.0|pv=00.0|bat=05.0,pv-only,48.0,0.0,5.0,1122.4458475598187,6494.065052698696,29.83532957284606,0.0,1179.893412613059,235.9786825226118,NaN,0.32858802372577506,155.79478847706082,-363.52143226362506
pv-only|w=48.0|pv=00.0|bat=10.0,pv-only,48.0,0.0,10.0,1042.0478234988761,6650.263737834919,114.90965948638305,0.0,1860.1727006999909,186.01727006999909,NaN,0.46954243541857654,236.1928125380034,-1312.595053474194
pv-only|w=48.0|pv=00.0|bat=15.0,pv-only,48.0,0.0,15.0,986.4764956872692,6834.368647903586,251.12944323703533,0.0,2325.34015200263,155.02267680017533,NaN,0.5109110452122472,291.76414034961033,-2586.191948625454
pv-only|w=48.0|pv=00.0|bat=20.0,pv-only,48.0,0.0,20.0,939.5077158081644,7081.735791489615,456.0418680679819,0.0,2740.241523043268,137.0120761521634,NaN,0.534590524299829,338.7329202287151,-3972.23743505321
pv-only|w=48.0|pv=06.0|bat=00.0,pv-only,48.0,6.0,0.0,540.2542159924031,4276.145902462167,4923.712629570489,197.12360284684613,0.0,NaN,0.29527321487083047,0.3152856896267605,0.0,NaN
pv-only|w=48.0|pv=06.0|bat=05.0,pv-only,48.0,6.0,5.0,224.88838417388962,3031.8076844852244,3570.1608839173,144.62588707012563,1518.7886893979771,303.7577378795954,0.500878393368719,0.7232628168289502,315.3658318185135,1722.3186203646305
pv-only|w=48.0|pv=06.0|bat=10.0,pv-only,48.0,6.0,10.0,44.41054866804109,2391.4219318421415,2850.0220540534397,103.31102509168734,2661.3662804471323,266.13662804471323,0.6600839908872977,0.8244642153808429,495.84366732436206,2081.4427448100887
pv-only|w=48.0|pv=06.0|bat=15.0,pv-only,48.0,6.0,15.0,-79.06276649807842,2159.40477391036,2546.3257192514766,82.70797972371183,3537.4914657798167,235.83276438532113,0.7782266272096826,0.8387394295117122,619.3169824904816,1695.4297239713626
pv-only|w=48.0|pv=06.0|bat=20.0,pv-only,48.0,6.0,20.0,-164.08920152096675,2161.727905391833,2491.4350515408614,72.76520091797646,4181.043380067357,209.05216900336785,0.8632758107538183,0.8426476068280639,704.3434175133699,806.8565843161595
pv-only|w=48.0|pv=12.0|bat=00.0,pv-only,48.0,12.0,0.0,-16.618264383646988,3810.669934525862,11386.93459595733,452.2464332614808,0.0,NaN,0.18170238665696664,0.3456899805482828,0.0,NaN
pv-only|w=48.0|pv=12.0|bat=05.0,pv-only,48.0,12.0,5.0,-352.7595155003677,2395.285197166688,9877.114666491394,375.0187168405148,1610.905384064324,322.1810768128648,0.2999981289502034,0.7678949141888607,336.1412511167207,1993.8854458670453
pv-only|w=48.0|pv=12.0|bat=10.0,pv-only,48.0,12.0,10.0,-567.3209359795596,1614.457526682805,9011.383724728788,313.30496046591276,2989.9758195220375,298.99758195220375,0.4051118452731394,0.8919987777517946,550.7026715959126,2798.534680544643
pv-only|w=48.0|pv=12.0|bat=15.0,pv-only,48.0,12.0,15.0,-732.5854647286635,1286.0925928849265,8612.710832005148,256.10842292137465,4192.13282531121,279.47552168741396,0.4955303369247296,0.9077372137259114,715.9672003450165,2958.797383132777
pv-only|w=48.0|pv=12.0|bat=20.0,pv-only,48.0,12.0,20.0,-871.6794903470918,1171.2998266236223,8420.608592360035,220.27122311188265,5261.387928459468,263.0693964229734,0.5752854652781911,0.9101447871187928,855.0612259634448,2776.9711798372196
typical|w=06.0|pv=00.0|bat=00.0,typical,6.0,0.0,0.0,1378.9992010151407,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
typical|w=06.0|pv=00.0|bat=05.0,typical,6.0,0.0,5.0,1250.7149657242092,6479.814903656873,30.751202162680503,0.0,1039.5104944328532,207.90209888657063,NaN,0.28821694064862075,128.28423529093152,-723.1268625721816
typical|w=06.0|pv=00.0|bat=10.0,typical,6.0,0.0,10.0,1226.2523497763434,6632.524819711734,164.9406225749934,0.0,1232.8668771754126,123.28668771754126,NaN,0.30512178702869114,152.74685123879726,-2403.3626806276125
typical|w=06.0|pv=00.0|bat=15.0,typical,6.0,0.0,15.0,1205.9817400222396,6812.922813754173,328.48277067405,0.0,1410.814579369294,94.05430529128627,NaN,0.30923765962721256,173.01746099290108,-4138.394495730603
typical|w=06.0|pv=00.0|bat=20.0,typical,6.0,0.0,20.0,1186.8390807512408,7006.862983452429,505.5200199008622,0.0,1589.1980227075255,79.45990113537627,NaN,0.3096222865161895,192.1601202638999,-5888.1703661820775
typical|w=06.0|pv=06.0|bat=00.0,typical,6.0,6.0,0.0,704.6688103013462,5021.608871722609,5627.923014815387,238.3761868623896,0.0,NaN,0.1896957852427397,0.3152856896267605,0.0,NaN
typical|w=06.0|pv=06.0|bat=05.0,typical,6.0,6.0,5.0,393.6012992819275,3814.9396026670406,4348.096666950044,151.79206668242952,1500.5531496229296,300.1106299245859,0.4007599557024734,0.7054692962402904,311.0675110194187,1666.1329271833665
typical|w=06.0|pv=06.0|bat=10.0,typical,6.0,6.0,10.0,268.32684415135805,3778.5758228742093,4253.559689176073,109.98607286807824,2447.9246429093932,244.79246429093934,0.5368346934456741,0.7344802728484993,436.34196614998814,1303.6635882030087
typical|w=06.0|pv=06.0|bat=15.0,typical,6.0,6.0,15.0,184.20434946146156,3810.854878657732,4250.772150874256,76.6452409547492,3103.054919461172,206.87032796407814,0.6305843825079461,0.7357351518824715,520.4644608398846,403.2745519273524
typical|w=06.0|pv=06.0|bat=20.0,typical,6.0,6.0,20.0,132.48167231393666,3867.0936143596336,4272.220261681025,70.5058071531007,3503.8434115006103,175.1921705750305,0.6844394461188075,0.735350884593521,572.1871379874095,-920.630153059672
typical|w=06.0|pv=12.0|bat=00.0,typical,6.0,12.0,0.0,155.6288977802293,4615.914273334926,12128.241287685458,516.184080342415,0.0,NaN,0.12440684799963246,0.3456899805482828,0.0,NaN
typical|w=06.0|pv=12.0|bat=05.0,typical,6.0,12.0,5.0,-175.99067687184265,3289.5596724483166,10773.77400392626,374.0932225994634,1597.3968759540978,319.47937519081955,0.24301861487467985,0.7502618839475218,331.61957465207195,1934.7801490820316
typical|w=06.0|pv=12.0|bat=10.0,typical,6.0,12.0,10.0,-326.23727118124555,3216.2084976942774,10637.529393960971,314.9001600945653,2749.4026625061274,274.94026625061275,0.32836169606403515,0.7883479067476079,481.86616896147484,1898.7352478209882
typical|w=06.0|pv=12.0|bat=15.0,typical,6.0,12.0,15.0,-450.2703450254771,3264.1606112396566,10637.96056457318,254.21185612920317,3772.954922259213,251.53032815061422,0.40307210146072375,0.7907003214502797,605.8992428057064,1520.0391376583048
typical|w=06.0|pv=12.0|bat=20.0,typical,6.0,12.0,20.0,-559.394070147943,3315.7239027810297,10635.65102531162,214.74722925120818,4658.847799767293,232.94238998836462,0.46756045245377953,0.7904395061347785,715.0229679281723,946.4548067304313
typical|w=12.0|pv=00.0|bat=00.0,typical,12.0,0.0,0.0,1374.4181283890534,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
typical|w=12.0|pv=00.0|bat=05.0,typical,12.0,0.0,5.0,1224.9761154859343,6491.711253369005,28.705559975485563,0.0,1168.563291244566,233.71265824891321,NaN,0.32563082027231083,149.44201290311912,-446.5620232130224
typical|w=12.0|pv=00.0|bat=10.0,typical,12.0,0.0,10.0,1181.6366128183893,6674.997760829585,175.49680318182325,0.0,1528.3015065210243,152.83015065210242,NaN,0.3823181756830528,192.78151557066417,-1880.0477695491118
typical|w=12.0|pv=00.0|bat=15.0,typical,12.0,0.0,15.0,1155.0652020265447,6889.941880706569,367.3054397270085,0.0,1764.376108643569,117.62507390957127,NaN,0.38691704754169787,219.3529263625087,-3532.7183811846357
typical|w=12.0|pv=00.0|bat=20.0,typical,12.0,0.0,20.0,1129.793483355929,7097.56720869725,552.9626715120887,0.0,1989.644896597972,99.4822448298986,NaN,0.3895269968366917,244.62464503312435,-5202.3779766970365
typical|w=12.0|pv=06.0|bat=00.0,typical,12.0,6.0,0.0,701.5327383811532,5019.318900729707,5628.73018325048,235.27904743439444,0.0,NaN,0.18994079444990378,0.3152856896267605,0.0,NaN
typical|w=12.0|pv=06.0|bat=05.0,typical,12.0,6.0,5.0,377.05905230848134,3680.2976236250706,4181.885812632812,176.68138898548744,1562.3818322630764,312.47636645261525,0.414239741841698,0.7324816782943683,324.47368607267185,1841.3723458966047
typical|w=12.0|pv=06.0|bat=10.0,typical,12.0,6.0,10.0,207.19899236603624,3301.4703860275554,3742.8231619532326,115.99388706036898,2703.6170198936643,270.36170198936645,0.5822121152311888,0.8069195292361815,494.33374601511696,2061.70574066955
typical|w=12.0|pv=06.0|bat=15.0,typical,12.0,6.0,15.0,87.05940298199107,3176.298316733303,3559.262986648897,84.79263609023289,3554.815939633645,236.98772930890968,0.705249486439492,0.8084254564504624,614.4733353991621,1632.1157736937316
typical|w=12.0|pv=06.0|bat=20.0,typical,12.0,6.0,20.0,-5.916011768812496,3125.1160660455653,3445.6340545568632,74.9324254836181,4246.04127337566,212.302063668783,0.8043628456464708,0.8089037678230911,707.4487501499657,847.4480792046485
typical|w=12.0|pv=12.0|bat=00.0,typical,12.0,12.0,0.0,151.84654469392035,4612.072935701256,12124.727863527183,515.8561668670193,0.0,NaN,0.1246812200644811,0.3456899805482828,0.0,NaN
typical|w=12.0|pv=12.0|bat=05.0,typical,12.0,12.0,5.0,-181.55465976603182,3217.682059399843,10608.512597289195,463.38700087495357,1635.2557356471789,327.0511471294358,0.24521245640522382,0.7706842093302426,333.40120445995217,1958.0688030534225
typical|w=12.0|pv=12.0|bat=10.0,typical,12.0,12.0,10.0,-377.1469032565652,2750.22489206539,10083.331369125477,380.702836393715,2956.8549494187346,295.68549494187346,0.3455609723401865,0.8637061371680507,528.9934479504856,2514.761589619862
typical|w=12.0|pv=12.0|bat=15.0,typical,12.0,12.0,15.0,-528.4341737261614,2602.440828562716,9900.875864385613,296.7889868037157,4076.452128614024,271.76347524093495,0.4280867176138833,0.8669127640406888,680.2807184200817,2492.319933479562
typical|w=12.0|pv=12.0|bat=20.0,typical,12.0,12.0,20.0,-661.2249401907292,2540.0474325731952,9790.003565870691,236.29769027228326,5107.048073729831,255.35240368649156,0.5036401613025369,0.8673351546638786,813.0714848846495,2228.10039534139
typical|w=24.0|pv=00.0|bat=00.0,typical,24.0,0.0,0.0,1338.814211402097,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
typical|w=24.0|pv=00.0|bat=05.0,typical,24.0,0.0,5.0,1184.0571751366463,6494.796080463672,29.893929814609233,0.0,1186.117677635633,237.22353552712661,NaN,0.33014550731387954,154.75703626545078,-377.0864568592723
typical|w=24.0|pv=00.0|bat=10.0,typical,24.0,0.0,10.0,1108.3936373822235,6655.941187873068,121.58650300262151,0.0,1850.9219046592116,185.09219046592116,NaN,0.4520625615877689,230.42057401987358,-1388.0471282511658
typical|w=24.0|pv=00.0|bat=15.0,typical,24.0,0.0,15.0,1059.6216958829918,6851.019735629116,269.01723154537666,0.0,2313.892744043792,154.25951626958613,NaN,0.46700111957165247,279.1925155191052,-2750.5225066576672
typical|w=24.0|pv=00.0|bat=20.0,typical,24.0,0.0,20.0,1016.3866202977808,7052.883768230021,428.106168148937,0.0,2731.7596582756187,136.58798291378093,NaN,0.4752236173676536,322.4275911043162,-4185.3732762858945
typical|w=24.0|pv=06.0|bat=00.0,typical,24.0,6.0,0.0,634.5278288393846,4669.134805730169,5304.875819629431,208.94931605590708,0.0,NaN,0.2394303094099376,0.3152856896267605,0.0,NaN
typical|w=24.0|pv=06.0|bat=05.0,typical,24.0,6.0,5.0,307.5560953381314,3343.6205445957785,3877.452726509751,146.75673728839885,1540.9130585066555,308.1826117013311,0.45776073229557007,0.7257763738402825,326.9717335012532,1874.0256849410227
typical|w=24.0|pv=06.0|bat=10.0,typical,24.0,6.0,10.0,118.37361115683763,2646.7075085941924,3096.017277981421,105.72893863739647,2724.9803978698988,272.49803978698986,0.6302478427229815,0.8237452436063601,516.1542176825469,2346.9330151053878
typical|w=24.0|pv=06.0|bat=15.0,typical,24.0,6.0,15.0,-14.45258915473579,2263.8293222663947,2637.0721771209364,86.08031185275972,3632.8857931405128,242.19238620936753,0.7569725234304221,0.8277139281320068,648.9804179941204,2083.1766520881865
typical|w=24.0|pv=06.0|bat=20.0,typical,24.0,6.0,20.0,-100.20805982498536,2230.392225823646,2544.618153662828,75.87045227726941,4295.600407481461,214.78002037407305,0.8444669019525739,0.828552002609103,734.7358886643699,1204.1331346076388
typical|w=24.0|pv=12.0|bat=00.0,typical,24.0,12.0,0.0,77.86199148436026,4253.032220934703,11813.462161140353,468.08115448729706,0.0,NaN,0.1500837549942775,0.3456899805482828,0.0,NaN
typical|w=24.0|pv=12.0|bat=05.0,typical,24.0,12.0,5.0,-258.3250754147573,2825.934167011101,10288.97986662728,392.87255423086015,1619.513219112124,323.9026438224248,0.2699834808465946,0.7658985691111574,336.18706689911755,1994.4843289222958
typical|w=24.0|pv=12.0|bat=10.0,typical,24.0,12.0,10.0,-478.4276185843102,1984.8510232176163,9365.791361603464,325.91616096826283,3021.2130491620537,302.12130491620536,0.37612331059905846,0.8871653167322989,556.2896100686705,2871.564597464543
typical|w=24.0|pv=12.0|bat=15.0,typical,24.0,12.0,15.0,-647.9914138754339,1560.0878802180086,8881.666640291458,256.32203029696325,4236.803073344499,282.45353822296664,0.46552886300562635,0.8968118678620359,725.8534053597941,3088.025355555017
typical|w=24.0|pv=12.0|bat=20.0,typical,24.0,12.0,20.0,-789.8282224371526,1407.2754159199098,8654.83807138109,215.71398405800656,5319.734315839173,265.98671579195866,0.5453850939245722,0.8972357199880369,867.6902139215128,2942.051562565126
typical|w=48.0|pv=00.0|bat=00.0,typical,48.0,0.0,0.0,1278.2406360368796,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
typical|w=48.0|pv=00.0|bat=05.0,typical,48.0,0.0,5.0,1122.8690412530723,6493.996633474195,29.89271540121154,0.0,1178.7289094314021,235.74578188628044,NaN,0.3280468232822637,155.37159478380727,-369.0532276127294
typical|w=48.0|pv=00.0|bat=10.0,typical,48.0,0.0,10.0,1043.354637637909,6651.888732821972,117.42982833389905,0.0,1851.8866041967199,185.18866041967198,NaN,0.46468945919340315,234.88599839897051,-1329.6771331263474
typical|w=48.0|pv=00.0|bat=15.0,typical,48.0,0.0,15.0,988.0656283237911,6839.848984305917,257.4221746511603,0.0,2317.8202904832065,154.52135269888043,NaN,0.5051566619143996,290.17500771308846,-2606.9643671845224
typical|w=48.0|pv=00.0|bat=20.0,typical,48.0,0.0,20.0,941.34790078984,7085.354573999464,460.63488097614453,0.0,2731.223646792212,136.5611823396106,NaN,0.5289530340083141,336.8927352470396,-3996.2914956061036
typical|w=48.0|pv=06.0|bat=00.0,typical,48.0,6.0,0.0,540.3944048040389,4276.878061589334,4924.444788697656,197.12360284684613,0.0,NaN,0.29516842156002826,0.3152856896267605,0.0,NaN
typical|w=48.0|pv=06.0|bat=05.0,typical,48.0,6.0,5.0,226.07835025640088,3040.585677747528,3578.8479845699558,144.62772976913527,1519.6129719041355,303.9225943808271,0.5003107920060151,0.7202023569593192,314.31605454763803,1708.5964096672585
typical|w=48.0|pv=06.0|bat=10.0,typical,48.0,6.0,10.0,46.84896318058827,2416.8649192040557,2876.7240003193638,103.32146392697462,2649.6162141936293,264.9616214193629,0.6592742796217583,0.8149909564444906,493.54544162345064,2051.401384444455
typical|w=48.0|pv=06.0|bat=15.0,typical,48.0,6.0,15.0,-76.25230907603839,2187.1384798967233,2575.4741142461576,82.69714011289194,3524.4968598183677,234.9664573212245,0.7770271795292781,0.8302113032486663,616.6467138800773,1660.5251880215721
typical|w=48.0|pv=06.0|bat=20.0,typical,48.0,6.0,20.0,-161.44307242560424,2179.1825878476875,2510.778815556961,72.84931422415168,4162.778678867932,208.1389339433966,0.8622688915698049,0.8338288862958531,701.8374772296431,774.1000734615744
